county,year,registered_pct,democrat_pct,republican_pct,american_independent_pct,green_pct,liberterian_pct,peace_and_freedom_pct,no_party_pct,other_party_pct
 Siskiyou,2016,79.75224509832232,31.337122995039646,38.897136029544875,4.583801006553459,0.7639668344255766,1.1405192077917374,0.416380028241428,22.698142583004454,0.16293131539881966
 Solano,2016,77.75753532154968,48.013159649668786,23.356599831058553,2.9293557995820922,0.40012448317254257,0.7095540834926422,0.2925354554750367,23.810518828079847,0.488151869470502
 Sonoma,2016,78.03580550981327,53.327701220047395,19.811507065742124,2.413762836829632,1.1783551303431932,0.7947131279440591,0.2219930366599374,21.879662950934783,0.3723046314988736
 Stanislaus,2016,71.59985035362863,39.34080881133265,37.370202036957174,2.9318581428524038,0.28157449490760705,0.7053876521912218,0.3039677537073284,18.065139501708522,1.001061606343098
 Sutter,2016,75.15511594608384,31.536187452096794,41.508814190298914,3.2519435015876494,0.262783313259608,0.8102485492171247,0.33942844629366037,20.70294536296945,1.5876491842767984
 Tehama,2016,74.40632642333097,27.347565658117034,44.66594993088619,4.868683765934572,0.30410075257256947,1.007525725694978,0.30102902779910923,21.247120258024882,0.258024880970665
 Trinity,2016,71.41973125884017,33.5189998762223,32.62780047035524,5.025374427528159,1.3739324173783884,1.2377769525931428,0.4579774724594628,11.734125510582993,14.024012872880306
 Tulare,2016,59.02056521772457,32.81948051948052,42.37662337662338,3.1941558441558446,0.3012987012987013,0.7331168831168832,0.24545454545454545,20.214935064935066,0.11493506493506493
 Tuolumne,2016,76.17776915239435,31.096745430227372,43.2870517801414,4.053881918349149,0.6177950449015986,0.9903827781669957,0.0,19.511496083052034,0.4426469651614547
 Ventura,2016,80.44513053348467,41.269801851672085,32.30718521913259,2.4332262485015272,0.4228458678273669,0.7617095344631799,0.23998139749091887,21.39559454657513,1.1696553343372065
 Yolo,2016,75.58101606458453,48.94804984625344,21.125316933700166,2.7395659132186077,0.7750265235295176,0.7984031936127743,0.37762313211415005,24.6497995000989,0.5862149574724425
 Yuba,2016,69.80463651619051,28.465008606873628,37.030331809817774,4.977147266575652,0.43331156882531013,1.0268890603668308,0.5668665044221523,27.263014186502048,0.23743099661660833
 Alameda,2017,83.05589279589218,57.43779426194827,12.09478498060009,1.8976801130686065,0.8168441615728779,0.5234824410575876,0.29662504613667257,26.209005878487257,0.7237831171286335
 Alpine,2017,75.92008412197687,38.227146814404435,30.886426592797783,3.4626038781163437,1.10803324099723,0.6925207756232686,0.2770083102493075,24.930747922437675,0.41551246537396125
 Amador,2017,81.35956157224258,30.06646741312397,45.71530534861935,4.135254494356961,0.5442298255788018,1.1999821563991613,0.2810367132087255,17.87928804032654,0.1784360083864924
 Butte,2017,76.47236287918224,34.97505318120287,35.512666795590796,3.5420614968091275,0.8965383871591568,1.0659446915490234,0.38599883968284665,22.541094565848,1.08064204215819
 Calaveras,2017,81.87434206881268,29.37574014549146,42.92674674335984,4.544070377262731,0.6564033158518018,1.3906276433767553,0.3011334799526307,20.00676704449332,0.7985112502114702
 Colusa,2017,69.12612035851473,33.19055336883538,41.28270432970595,2.7668441768927994,0.24311183144246357,0.694605232692753,0.24311183144246357,21.521185459597127,0.057883769391062746
 Contra Costa,2017,81.67544123815567,50.37390023291606,21.794523592010073,2.599935804054221,0.4999053521312231,0.6427824827370519,0.23686657942602238,23.682707422861988,0.16937853386336138
 Del Norte,2017,79.56212491664814,31.966755133398518,36.23411090934488,4.6794245006285795,0.7473110769660567,1.0755692135773152,0.5168319597709178,23.704427992736417,1.0755692135773152
 El Dorado,2017,84.94270730764461,29.443838604143945,42.448415322130536,3.9121064065465103,0.5959178766776291,1.3000283361526375,0.25760138761280793,21.191148816321622,0.850943250414309
 Fresno,2017,74.99905698874217,39.505238636285696,35.782297684392454,2.7351099507799086,0.33194413645373017,0.6371407081932134,0.3147982616369052,19.694209037933533,0.9992615843245555
 Glenn,2017,69.53247738230674,29.1468640436307,43.45929100116868,3.9968835216205685,0.31943903389170236,0.9037787300350604,0.3350214257888586,21.667315932995717,0.17140631086871835
 Humboldt,2017,78.8454223878894,45.52866119131179,23.656186306788715,3.176670646550164,2.474763920547053,1.0058251022106444,0.4329630835654932,23.53075967533799,0.19417007368814598
 Imperial,2017,72.15003803375753,49.84684209776461,19.50590548376526,2.272435851771645,0.24505264357662881,0.5157503312484862,0.4958041858410862,26.623829944863154,0.4943794611691291
 Inyo,2017,73.82906107036527,31.297334513622506,41.44782138290548,4.140847841054391,0.5409658699714763,0.9147241074063145,0.25572932035015244,20.891118323989378,0.5114586407003049
 Kern,2017,73.38250515037512,35.602097064756585,37.180019633013664,3.3279036903593275,0.2629421473339015,0.7793874931230516,0.3559832148520512,22.394041056730778,0.09762569983063829
 Kings,2017,64.75674601202604,34.08602563118717,44.02578466733175,2.574629729107513,0.1899317013276034,0.7251937687053949,0.2896938070754355,17.84398741462666,0.2647532806384775
 Lake,2017,71.57794872852517,39.010545726963635,27.346856451334062,4.01083386158013,1.1611825044660866,1.1035555811675213,0.5388117328415836,26.70431625655506,0.12389788509191493
 Lassen,2017,87.63424363301627,21.638655462184875,49.726890756302524,5.427170868347339,0.39215686274509803,0.8893557422969187,0.31512605042016806,20.945378151260506,0.665266106442577
 Los Angeles,2017,84.42948276399626,51.81545303665588,18.55959928633252,2.164282476943146,0.43872314205565244,0.5840187747921499,0.6029207220353495,25.042224818199628,0.7927777429856739
 Madera,2017,66.57116006142985,32.939090314361465,41.06325104155907,3.1573873222463247,0.3202148538374135,0.6989636056881177,0.3598113142581689,21.048101091485037,0.4131804565644045
 Marin,2017,88.70029071210675,56.170900836468796,16.542181037967598,2.126309897695824,0.9117198917876799,0.5845952921421687,0.1492583724618303,23.212786467240896,0.3022482042352063
 Mariposa,2017,73.39173465293567,28.965831435079725,44.76537585421412,4.164009111617313,0.8656036446469247,1.0569476082004556,0.31890660592255127,18.533029612756263,1.3302961275626424
 Mendocino,2017,80.10699549740356,48.081706194551614,20.616517498678053,3.380270656665557,2.4539276551575564,0.9518027457354928,0.5091948845498522,23.65797771293159,0.3486026517302834
 Merced,2017,63.976485923172724,45.0138685763276,29.619244540824045,3.0369660598113875,0.39941499823490845,0.6505623077311009,0.26425941802410613,20.93701144787937,0.07867265116748197
 Modoc,2017,69.95260663507109,22.99651567944251,51.25822686798297,4.781262098335269,0.4452187379016648,0.8130081300813009,0.2516453735965931,19.29926442121564,0.15485869144405728
 Mono,2017,68.73804971319312,35.29593571318188,32.375212486478134,3.971565445835265,0.7263174161644259,0.8190387884407356,0.3708854891052387,26.36377685056405,0.07726781023025807
 Monterey,2017,76.58625465818027,50.43275596654215,22.659403830213257,2.4011497098812615,0.5474040024544369,0.6292185632932514,0.3347937950114648,22.886008633589185,0.10926549901499574
 Napa,2017,82.01118630318297,47.004542319055616,24.354118672966045,3.03385264144313,0.8381815105488527,0.7900251194148347,0.27201853370296614,23.186651568987283,0.520609633881275
 Nevada,2017,88.87698048887569,36.52239608304639,34.97363030118119,3.504336834764416,1.1666594022868266,1.1782824100306557,0.2687820540760435,3.0030946258117943,19.382818288802685
 Orange,2017,76.43341489198622,34.012376187657544,37.793931201003325,2.5725227275539155,0.3337259904499017,0.8557711154131918,0.24568744623755692,23.933460572471937,0.25252475921262807
 Placer,2017,85.66760443921075,28.638800613483372,44.58804237808786,2.7049843314224593,0.4022117224827513,1.4656418370909927,0.20817771570261082,21.62175302432276,0.370388377407193
 Plumas,2017,74.66359332170445,30.42136003337505,43.8715060492282,4.839382561535253,0.5340008343763037,1.0429703796412182,0.3254067584480601,18.95702962035878,0.008343763037129746
 Riverside,2017,70.86558325922022,38.04264421614514,35.933590415354274,3.1254108896804134,0.28072964194950595,0.714727267375114,0.34136959956040935,21.018613915790922,0.542914054144221
 Sacramento,2017,78.1389964512835,43.94790810814308,27.895039884067725,3.044386794588964,0.5025457227329482,0.8718210813013916,0.6889948438601826,22.87010021155053,0.17920335375518362
 San Benito,2017,83.03618711385703,47.24702380952381,28.482851473922903,2.8557256235827664,0.42871315192743764,0.6519274376417233,0.2869897959183674,19.936933106575964,0.10983560090702948
 San Bernardino,2017,67.86427740611163,40.27447610918235,31.98242379949078,3.403868610919361,0.31879948514615114,0.698858920811379,0.4139551068164082,22.42992548582857,0.47769248180500645
 San Diego,2017,75.41880192096444,36.87075282741427,30.34455423975989,3.269695080995056,0.4154740797666665,0.8923676455460282,0.2645576284211864,27.685483822167896,0.25711467592900755
 San Francisco,2017,79.25295040536676,57.88154617600537,7.465824626552739,1.740901032331298,0.9355929029905036,0.604614967536077,0.27266184665014054,30.889973728504476,0.20888471942939948
 San Joaquin,2017,75.54849864951913,43.818604470266536,31.60300730285143,2.5325127971925454,0.2961828315677047,0.6345492785405068,0.3428540656329188,20.45456585281209,0.31772340113626507
 San Luis Obispo,2017,80.91340581975214,35.17119644353578,37.74345198119543,3.0185965517036437,0.6389035820203617,0.9568695507467744,0.20979810646808156,21.194957713497804,1.0662260708321198
 San Mateo,2017,78.58162165595235,51.84781071305894,16.93464468287163,2.0970984623466893,0.5281263259986665,0.5877331231941161,0.22428320300660726,27.57041684346649,0.2098866460568588
 Santa Barbara,2017,76.87186930096425,43.329760564706724,27.6796885861254,2.568357229026428,0.5740347918899648,0.7498329469062665,0.23544395761111833,24.23458290542328,0.6282990183108129
 Santa Clara,2017,73.3454294035073,47.01671435231313,19.571034854703512,2.0737543077049647,0.424371783504118,0.669122553634926,0.2478358638719526,29.845653902757846,0.1515123815095478
 Santa Cruz,2017,82.6064335752537,56.93255124502182,15.296527680582239,2.1566806204114872,1.1686791444530684,0.8677617599531765,0.2837402822134287,22.767930986220147,0.5261282811446312
 Shasta,2017,76.07512045227405,24.772549019607844,47.44803921568627,3.9568627450980394,0.4088235294117647,1.0588235294117647,0.3235294117647059,21.765686274509804,0.2656862745098039
 Sierra,2017,86.34276970160674,28.932210899424014,41.825431989366415,5.5383252104563585,0.8418254319893663,1.2405848471422243,0.08861320336730173,19.627824545857333,1.9051838723969872
 Siskiyou,2017,79.75224509832232,31.337122995039646,38.897136029544875,4.583801006553459,0.7639668344255766,1.1405192077917374,0.416380028241428,22.698142583004454,0.16293131539881966
 Solano,2017,77.75753532154968,48.013159649668786,23.356599831058553,2.9293557995820922,0.40012448317254257,0.7095540834926422,0.2925354554750367,23.810518828079847,0.488151869470502
 Sonoma,2017,78.03580550981327,53.327701220047395,19.811507065742124,2.413762836829632,1.1783551303431932,0.7947131279440591,0.2219930366599374,21.879662950934783,0.3723046314988736
 Stanislaus,2017,71.59985035362863,39.34080881133265,37.370202036957174,2.9318581428524038,0.28157449490760705,0.7053876521912218,0.3039677537073284,18.065139501708522,1.001061606343098
 Sutter,2017,75.15511594608384,31.536187452096794,41.508814190298914,3.2519435015876494,0.262783313259608,0.8102485492171247,0.33942844629366037,20.70294536296945,1.5876491842767984
 Tehama,2017,74.40632642333097,27.347565658117034,44.66594993088619,4.868683765934572,0.30410075257256947,1.007525725694978,0.30102902779910923,21.247120258024882,0.258024880970665
 Trinity,2017,71.41973125884017,33.5189998762223,32.62780047035524,5.025374427528159,1.3739324173783884,1.2377769525931428,0.4579774724594628,11.734125510582993,14.024012872880306
 Tulare,2017,59.02056521772457,32.81948051948052,42.37662337662338,3.1941558441558446,0.3012987012987013,0.7331168831168832,0.24545454545454545,20.214935064935066,0.11493506493506493
 Tuolumne,2017,76.17776915239435,31.096745430227372,43.2870517801414,4.053881918349149,0.6177950449015986,0.9903827781669957,0.0,19.511496083052034,0.4426469651614547
 Ventura,2017,80.44513053348467,41.269801851672085,32.30718521913259,2.4332262485015272,0.4228458678273669,0.7617095344631799,0.23998139749091887,21.39559454657513,1.1696553343372065
 Yolo,2017,75.58101606458453,48.94804984625344,21.125316933700166,2.7395659132186077,0.7750265235295176,0.7984031936127743,0.37762313211415005,24.6497995000989,0.5862149574724425
 Yuba,2017,69.80463651619051,28.465008606873628,37.030331809817774,4.977147266575652,0.43331156882531013,1.0268890603668308,0.5668665044221523,27.263014186502048,0.23743099661660833
Alameda,2018,80.93355026011014,55.66511739768188,11.046851300807383,1.8619588855700173,0.7601892702251072,0.5286497536560214,0.3049378836539454,29.16433633468748,0.6679591737181662
Alpine,2018,80.72417465388712,41.16094986807388,27.044854881266488,3.2981530343007917,0.6596306068601583,0.79155672823219,0.2638522427440633,26.385224274406333,0.395778364116095
Amador,2018,82.25467418962275,28.79623402824479,43.99013674064111,4.223268325487559,0.4572965702757229,1.322573414032728,0.27348128222371665,20.681461555705,0.25554808338937457
Butte,2018,71.45618294124154,34.90520689908018,34.181732265502156,3.4552431542842243,0.7625813705281853,1.12594813469012,0.3120391719148451,24.019683724264915,1.2375652797353778
Calaveras,2018,81.96725852469461,27.369808387685445,41.445033963029296,4.545300936095434,0.635328309283228,1.510594437497888,0.317664154641614,23.091480517724982,1.0847892940421073
Colusa,2018,70.04461440407903,31.198817106460417,39.39945404913558,2.8889899909008188,0.22747952684258416,0.8075523202911737,0.23885350318471338,25.170609645131936,0.06824385805277526
Contra Costa,2018,81.78422073126907,48.86312607736247,19.865316613794423,2.584382328277878,0.4738382994612987,0.6745435845931734,0.2613836271484881,26.934102032965885,0.34330743639638245
Del Norte,2018,78.44115527468263,30.487632508833922,35.59717314487633,4.438162544169611,0.7491166077738516,1.0600706713780919,0.5865724381625441,26.254416961130744,0.8268551236749115
El Dorado,2018,85.78871365064983,28.745296719255396,40.23780447554294,3.981285893458314,0.5577925935705327,1.406858538517394,0.2483662287939798,23.992507756287544,0.8300877945738993
Fresno,2018,76.46749690793426,37.854761857861064,33.23418495877573,2.774841264108945,0.31911331149004907,0.6839705750386854,0.34472116981949746,23.842010457636505,0.9463964052695282
Glenn,2018,68.73650107991361,28.059701492537314,42.309505106048704,3.809897879025923,0.2749410840534171,1.0290652003142184,0.2906520031421838,24.037706205813038,0.1885310290652003
Humboldt,2018,74.40983311378778,43.85109146947197,22.770574900022925,3.181436103823327,2.3625156015181235,1.049440892534196,0.45467281387707276,25.785170279426374,0.5450979393260144
Imperial,2018,68.90322835657183,47.533272143184945,18.38716154199174,2.225791647544745,0.2351996328591097,0.5349357503441946,0.5248967416245984,29.4315052776503,1.127237264800367
Inyo,2018,73.31433998100665,30.290952570745315,39.78676763650857,4.165005978477481,0.5380629732961338,1.0063770426464729,0.24910322837783977,23.47548824232762,0.48824232762056596
Kern,2018,72.46443588048065,33.53774199813239,35.27579207249103,3.31142036974468,0.2604547715899447,0.8630391001407359,0.3679355966382978,25.849404465775073,0.5342116254878538
Kings,2018,65.42075823492853,32.36495601451616,40.78014858163439,2.6239288632174955,0.2109023199255192,0.8246090706997777,0.27930307233379564,22.173243905682963,0.7429081719898919
Lake,2018,66.00699427924559,37.834195939117386,26.6713625088047,3.9720699476311516,0.9953143662144367,1.1025020671913761,0.5022509417205158,28.769178942210516,0.15312528710991333
Lassen,2018,86.48844366664655,19.976276862963996,48.54870220485626,5.323751046608987,0.3349148758024002,1.0466089868825006,0.30700530281886684,23.841752721183365,0.6209879988836171
Los Angeles,2018,84.75976570055249,50.08025515002108,17.041872433321757,2.10687758987611,0.41680411797166184,0.5998684254878842,0.5488331189029851,28.05118225796861,1.1543069064499158
Madera,2018,63.92705248391191,31.57372252603713,38.51405482601275,3.1105228325612178,0.2803998746037828,0.7610853739245532,0.35528928210665645,24.673447351004913,0.7314779337489986
Marin,2018,88.4672255050158,55.56280445372303,14.817576299830998,2.216298836862511,0.8170543791629385,0.6350034794711203,0.15409086390297247,25.337384431852072,0.45978725519435326
Mariposa,2018,72.67796156164201,28.11204275315581,42.541232838846405,3.8422555975306367,0.7831935870266286,1.1148991062379066,0.2764212660093983,21.97549064774717,1.354464203446052
Mendocino,2018,76.7263466824019,47.24049300762988,19.766853534638035,3.343385076197608,2.1412236141749816,1.0341826718746838,0.4432211450891502,24.9357430531663,1.094897897229362
Merced,2018,60.64696560082036,43.260165600918185,27.390760780455814,3.044556484669618,0.3299721265781276,0.7357763567797999,0.2592638137399574,24.849360550909985,0.13014428594851615
Modoc,2018,69.23701298701299,21.590465025400547,49.25752246971473,4.9824150058616645,0.4103165298944901,0.8792497069167644,0.31262211801484957,22.21570926143025,0.3516998827667058
Mono,2018,69.13644938168099,34.56116416552978,30.4835531302107,3.89571017128998,0.8033954827952099,1.0004547521600726,0.43959375473700163,28.6493860845839,0.16674245869334545
Monterey,2018,76.50030012127348,49.225513744328794,20.539097945022686,2.3688283960501733,0.510808646917534,0.6896183613557513,0.33146517213771015,25.930611155591137,0.4040565785962103
Napa,2018,84.59006809643928,45.5071350867089,22.096371664426954,2.996096499648045,0.7243872784283611,0.8664490945159019,0.26876559800345556,26.82408651692583,0.7167082613425482
Nevada,2018,87.72438710990674,36.166139745337475,33.00461177016562,3.5429416712591006,1.1485918148330772,1.2559097369260668,0.2784465005655945,9.584650636656322,15.018708124256753
Orange,2018,76.91466924608281,33.56325287110981,34.71964494834022,2.51700039292076,0.3086959838114083,0.8739121767617817,0.25081548684676924,27.541309560665876,0.22536857954337866
Placer,2018,84.85935223579514,28.24625530392107,41.70500826474448,2.9983129696845765,0.3872501405858596,1.6201455276655932,0.19000391936335906,24.205050866520118,0.6479730075149532
Plumas,2018,78.3427495291902,28.141025641025642,42.30769230769231,4.799679487179487,0.4326923076923077,1.1378205128205128,0.28044871794871795,22.868589743589745,0.03205128205128205
Riverside,2018,69.93278478372254,37.17847362390524,32.90841222174279,3.077347804976461,0.2741426526390574,0.7625799140311809,0.34895270749654667,24.652471096773322,0.7976199784353984
Sacramento,2018,75.58606547670738,42.434184329571195,25.785773501400193,3.021156319152964,0.4604649037488658,0.942340707473579,0.570652706063593,26.323395977622997,0.46203155496661075
San Benito,2018,87.7704142702829,45.39316125598723,25.901410324640768,2.6643161255987224,0.3692123469930814,0.768360830228845,0.31599254922831294,24.444518360830227,0.14302820649281534
San Bernardino,2018,70.46180145491778,38.98482475493857,29.433403462652937,3.347003571901045,0.31888925399758455,0.7589756282833111,0.4512885729039086,25.875371806306518,0.8302429490161269
San Diego,2018,78.3113115034929,35.98234375816369,27.696966252073395,3.224824841376879,0.4018471533960649,0.9361505695274808,0.29878733908745847,30.811496996911654,0.6475830894633827
San Francisco,2018,75.731338672353,56.837802544140494,6.634723258227661,1.6078360007279258,0.8149168784783951,0.5965391530063934,0.27417203445248584,32.64786991726844,0.5861402136982028
San Joaquin,2018,75.16945717038128,41.61691664902825,29.128043352827415,2.6509824843211334,0.3000948125639695,0.6935524557033962,0.3838894027388363,24.59588681641446,0.6306340264025445
San Luis Obispo,2018,82.53758688154453,34.50134458456973,34.84154766320475,3.0647255192878338,0.6172338649851632,1.0200296735905046,0.215017618694362,24.51200853115727,1.2280925445103859
San Mateo,2018,78.67806988510095,50.30987777669268,15.22069557857624,2.033549433956595,0.48253290964590045,0.5992222380812869,0.23012337517622342,30.685286877959488,0.43871180991158154
Santa Barbara,2018,73.90460456989796,42.35455369175363,25.669565857315664,2.5356802825905977,0.5151391105571321,0.7869669805029046,0.2377918929982476,26.941315536503584,0.9589866477782326
Santa Clara,2018,73.29480055771849,45.56371674622134,17.263514886583785,1.9928558848632367,0.38588156664754947,0.6789618905261446,0.2555985567261709,33.6725132202257,0.18695724820606843
Santa Cruz,2018,84.01847891360002,54.587176095147925,14.01450792794939,2.1580072602336067,1.092796820042759,0.9103505351130728,0.32539388961686283,26.304240151975872,0.6075273199205011
Shasta,2018,75.88536152572954,23.23495313513195,46.005187557721406,4.062604389774224,0.382189385156511,1.104320999783852,0.32913481755123697,24.62812678076674,0.25348293411408696
Sierra,2018,83.52402745995423,27.62557077625571,39.817351598173516,5.616438356164384,0.91324200913242,1.3242009132420092,0.182648401826484,22.602739726027394,1.9178082191780823
Siskiyou,2018,79.88292569838879,30.015236160487557,37.86185881157948,4.65428426322281,0.7799463106725677,1.2479140970761082,0.4715954436624828,24.410505695421897,0.5586592178770949
Solano,2018,78.73016952610907,45.63604163967,21.629303269837155,2.832707010496307,0.375793702215887,0.7762083711286769,0.3170489395706449,27.402272040084664,1.030625026996674
Sonoma,2018,78.57185825143155,51.915841511965354,18.144167529494116,2.4401003310340807,1.075131611567235,0.8253977513015327,0.23916118588949,24.645268545929156,0.7149315328190395
Stanislaus,2018,71.71998533652389,37.28598681509744,34.86472998317677,2.9102573390323023,0.2768990525866718,0.7703267247832701,0.34008677243566526,22.247309491037004,1.3044038218508769
Sutter,2018,76.00725653500453,29.793651138064963,39.03269902575563,3.228676199362076,0.23216959229283746,0.8288671425781673,0.3363204374335496,24.711957818907717,1.8356586456050514
Tehama,2018,75.91397358998336,25.23583488553746,42.69062068136754,4.809829958541129,0.3004266057802079,1.14162110196479,0.31544793606921834,25.265877546115483,0.24034128462416632
Trinity,2018,67.74621714892487,31.36102403343783,32.39289446185998,4.7936259143155695,1.2147335423197492,1.2408568443051202,0.5094043887147335,17.855276907001045,10.632183908045976
Tulare,2018,63.5948213065387,31.100509544362243,39.187681189369826,3.1269373608790376,0.278684749685594,0.7894099795119474,0.2562482656007369,24.731500233221347,0.5290286773692632
Tuolumne,2018,77.94368392848443,29.363417606800212,41.22003812619145,3.8657458045563926,0.553142285696428,1.1312853526672708,0.2750085940185631,23.46948342135692,0.12187880871277228
Ventura,2018,81.37181742750643,39.80016689946316,29.640496771343273,2.3481951206451064,0.40252223466778525,0.8032594483392611,0.2635137245801854,25.18419185405668,1.5576539469045505
Yolo,2018,74.9553138583103,47.27037538938069,19.551750233188432,2.7296246106193136,0.7127646468735152,0.8289188856232732,0.3581422361450872,27.677267207546507,0.8711567906231852
Yuba,2018,69.75552294943066,26.823487586656398,36.18237838478402,4.823132073235765,0.43846655211234226,1.1613438407299876,0.5895597558807846,29.125436985246196,0.8561948213545062
Alameda,2019,80.93355026011014,55.66511739768188,11.046851300807383,1.8619588855700173,0.7601892702251072,0.5286497536560214,0.3049378836539454,29.16433633468748,0.6679591737181662
Alpine,2019,80.72417465388712,41.16094986807388,27.044854881266488,3.2981530343007917,0.6596306068601583,0.79155672823219,0.2638522427440633,26.385224274406333,0.395778364116095
Amador,2019,82.25467418962275,28.79623402824479,43.99013674064111,4.223268325487559,0.4572965702757229,1.322573414032728,0.27348128222371665,20.681461555705,0.25554808338937457
Butte,2019,71.45618294124154,34.90520689908018,34.181732265502156,3.4552431542842243,0.7625813705281853,1.12594813469012,0.3120391719148451,24.019683724264915,1.2375652797353778
Calaveras,2019,81.96725852469461,27.369808387685445,41.445033963029296,4.545300936095434,0.635328309283228,1.510594437497888,0.317664154641614,23.091480517724982,1.0847892940421073
Colusa,2019,70.04461440407903,31.198817106460417,39.39945404913558,2.8889899909008188,0.22747952684258416,0.8075523202911737,0.23885350318471338,25.170609645131936,0.06824385805277526
Contra Costa,2019,81.78422073126907,48.86312607736247,19.865316613794423,2.584382328277878,0.4738382994612987,0.6745435845931734,0.2613836271484881,26.934102032965885,0.34330743639638245
Del Norte,2019,78.44115527468263,30.487632508833922,35.59717314487633,4.438162544169611,0.7491166077738516,1.0600706713780919,0.5865724381625441,26.254416961130744,0.8268551236749115
El Dorado,2019,85.78871365064983,28.745296719255396,40.23780447554294,3.981285893458314,0.5577925935705327,1.406858538517394,0.2483662287939798,23.992507756287544,0.8300877945738993
Fresno,2019,76.46749690793426,37.854761857861064,33.23418495877573,2.774841264108945,0.31911331149004907,0.6839705750386854,0.34472116981949746,23.842010457636505,0.9463964052695282
Glenn,2019,68.73650107991361,28.059701492537314,42.309505106048704,3.809897879025923,0.2749410840534171,1.0290652003142184,0.2906520031421838,24.037706205813038,0.1885310290652003
Humboldt,2019,74.40983311378778,43.85109146947197,22.770574900022925,3.181436103823327,2.3625156015181235,1.049440892534196,0.45467281387707276,25.785170279426374,0.5450979393260144
Imperial,2019,68.90322835657183,47.533272143184945,18.38716154199174,2.225791647544745,0.2351996328591097,0.5349357503441946,0.5248967416245984,29.4315052776503,1.127237264800367
Inyo,2019,73.31433998100665,30.290952570745315,39.78676763650857,4.165005978477481,0.5380629732961338,1.0063770426464729,0.24910322837783977,23.47548824232762,0.48824232762056596
Kern,2019,72.46443588048065,33.53774199813239,35.27579207249103,3.31142036974468,0.2604547715899447,0.8630391001407359,0.3679355966382978,25.849404465775073,0.5342116254878538
Kings,2019,65.42075823492853,32.36495601451616,40.78014858163439,2.6239288632174955,0.2109023199255192,0.8246090706997777,0.27930307233379564,22.173243905682963,0.7429081719898919
Lake,2019,66.00699427924559,37.834195939117386,26.6713625088047,3.9720699476311516,0.9953143662144367,1.1025020671913761,0.5022509417205158,28.769178942210516,0.15312528710991333
Lassen,2019,86.48844366664655,19.976276862963996,48.54870220485626,5.323751046608987,0.3349148758024002,1.0466089868825006,0.30700530281886684,23.841752721183365,0.6209879988836171
Los Angeles,2019,84.75976570055249,50.08025515002108,17.041872433321757,2.10687758987611,0.41680411797166184,0.5998684254878842,0.5488331189029851,28.05118225796861,1.1543069064499158
Madera,2019,63.92705248391191,31.57372252603713,38.51405482601275,3.1105228325612178,0.2803998746037828,0.7610853739245532,0.35528928210665645,24.673447351004913,0.7314779337489986
Marin,2019,88.4672255050158,55.56280445372303,14.817576299830998,2.216298836862511,0.8170543791629385,0.6350034794711203,0.15409086390297247,25.337384431852072,0.45978725519435326
Mariposa,2019,72.67796156164201,28.11204275315581,42.541232838846405,3.8422555975306367,0.7831935870266286,1.1148991062379066,0.2764212660093983,21.97549064774717,1.354464203446052
Mendocino,2019,76.7263466824019,47.24049300762988,19.766853534638035,3.343385076197608,2.1412236141749816,1.0341826718746838,0.4432211450891502,24.9357430531663,1.094897897229362
Merced,2019,60.64696560082036,43.260165600918185,27.390760780455814,3.044556484669618,0.3299721265781276,0.7357763567797999,0.2592638137399574,24.849360550909985,0.13014428594851615
Modoc,2019,69.23701298701299,21.590465025400547,49.25752246971473,4.9824150058616645,0.4103165298944901,0.8792497069167644,0.31262211801484957,22.21570926143025,0.3516998827667058
Mono,2019,69.13644938168099,34.56116416552978,30.4835531302107,3.89571017128998,0.8033954827952099,1.0004547521600726,0.43959375473700163,28.6493860845839,0.16674245869334545
Monterey,2019,76.50030012127348,49.225513744328794,20.539097945022686,2.3688283960501733,0.510808646917534,0.6896183613557513,0.33146517213771015,25.930611155591137,0.4040565785962103
Napa,2019,84.59006809643928,45.5071350867089,22.096371664426954,2.996096499648045,0.7243872784283611,0.8664490945159019,0.26876559800345556,26.82408651692583,0.7167082613425482
Nevada,2019,87.72438710990674,36.166139745337475,33.00461177016562,3.5429416712591006,1.1485918148330772,1.2559097369260668,0.2784465005655945,9.584650636656322,15.018708124256753
Orange,2019,76.91466924608281,33.56325287110981,34.71964494834022,2.51700039292076,0.3086959838114083,0.8739121767617817,0.25081548684676924,27.541309560665876,0.22536857954337866
Placer,2019,84.85935223579514,28.24625530392107,41.70500826474448,2.9983129696845765,0.3872501405858596,1.6201455276655932,0.19000391936335906,24.205050866520118,0.6479730075149532
Plumas,2019,78.3427495291902,28.141025641025642,42.30769230769231,4.799679487179487,0.4326923076923077,1.1378205128205128,0.28044871794871795,22.868589743589745,0.03205128205128205
Riverside,2019,69.93278478372254,37.17847362390524,32.90841222174279,3.077347804976461,0.2741426526390574,0.7625799140311809,0.34895270749654667,24.652471096773322,0.7976199784353984
Sacramento,2019,75.58606547670738,42.434184329571195,25.785773501400193,3.021156319152964,0.4604649037488658,0.942340707473579,0.570652706063593,26.323395977622997,0.46203155496661075
San Benito,2019,87.7704142702829,45.39316125598723,25.901410324640768,2.6643161255987224,0.3692123469930814,0.768360830228845,0.31599254922831294,24.444518360830227,0.14302820649281534
San Bernardino,2019,70.46180145491778,38.98482475493857,29.433403462652937,3.347003571901045,0.31888925399758455,0.7589756282833111,0.4512885729039086,25.875371806306518,0.8302429490161269
