state,county,area_land,area_water,longitude,latitude
37,155,2453435692,5076394,-79.10250710674845,34.64244402988963
31,027,1917219989,14513816,-97.2531195116542,42.59888509750438
39,087,1174224668,10110039,-82.53466552472186,38.597434515868265
38,097,2232437901,1462184,-97.16323287759751,47.45367787800892
17,127,614391204,11903726,-88.71036614500217,37.220784413288506
40,035,1971897019,3697828,-95.20916602199908,36.762681176683266
48,217,2483423943,69547481,-97.13423533717548,31.99044555657872
31,015,1398424239,11893557,-98.76486568318758,42.89972740148686
38,099,3319506407,32184273,-97.72246294474756,48.369096495926
01,077,1730146083,133608930,-87.65624728826153,34.901718754939566
08,069,6723008226,99024667,-105.46257841635773,40.66671596886288
13,239,391703077,24158295,-85.01849568279417,31.86229587523782
13,295,1156145261,1672676,-85.3016409785759,34.73382128056021
17,119,1854559319,63450780,-89.90421141747605,38.83040008416715
19,111,1340448548,55266733,-91.48183025460793,40.64181460844804
18,153,1158170862,17983785,-87.41414468735056,39.089522577145196
12,077,2164099093,19582444,-84.88292579765977,30.23766008245376
41,009,1704508134,79930444,-123.08908979193546,45.944642543794565
06,033,3254364315,188836455,-122.7536244185654,39.101242978607466
53,037,5949976986,92436008,-120.67742472328483,47.12523358491113
12,129,1570616088,334902007,-84.39895154842544,30.165489528268896
12,131,2687739968,522795375,-86.16935664236979,30.642040282827235
27,041,1649183865,215620610,-95.4533546870787,45.93348490551636
46,003,1834902866,11201379,-98.5605057741495,43.717576159922764
20,203,1861078197,61987,-101.34715094845879,38.48178252277671
37,037,1765640373,70634835,-79.2553980656299,35.70395291251994
21,149,654038245,9609385,-87.26803443328278,37.53019509636341
49,011,774500758,870693255,-112.11525911919253,40.990098506318674
49,057,1492522446,216457956,-111.91451170103197,41.27116049371087
21,159,594708799,2558132,-82.51248788145863,37.79989206473282
26,083,1398883257,14053673397,-88.41434263036975,47.631976527380154
21,165,527283187,6084693,-83.59989347686934,37.94092381073405
37,085,1541110995,16367252,-78.86882366756001,35.368565354533814
49,049,5189357942,364153797,-111.6652075910264,40.117212656511704
26,105,1281971751,1935608089,-86.2498890236201,43.99509217597313
54,087,1252422375,404682,-81.35243567989131,38.71622686246964
54,089,933906813,18501543,-80.8600969297463,37.65390597136696
55,027,2268072980,81308121,-88.70928177868963,43.41576661534939
46,051,1764937237,15765681,-96.7700227648438,45.172393701086484
26,117,1826792558,39945588,-85.1525282446963,43.31082541047406
47,045,1326943233,36772008,-89.41542854620953,36.05931946488052
21,183,1521059913,23162106,-86.85367243676635,37.47752399148268
06,053,8499616962,1267799938,-121.24133362853847,36.218613818210045
24,021,1710605951,17990382,-77.39779097494277,39.47267344747099
51,107,1335828238,14421373,-77.63481877300727,39.08990082941148
16,087,3762870362,53228009,-116.78476883140956,44.452754747200714
24,023,1681102438,22498420,-79.27355125907988,39.52786076551827
54,077,1680419589,6668879,-79.6671280338232,39.46770986539745
17,159,932537547,4874777,-88.08416541863915,38.71251922967841
24,029,717516440,353302294,-76.04736197427212,39.24981593572138
47,105,593811785,46869993,-84.31244259515164,35.73897051843252
24,031,1277059775,35820123,-77.20358245159571,39.13676328539866
26,005,2137385001,2610813756,-85.89102866451427,42.591470366405595
21,091,486072096,29041476,-86.78291598361277,37.837791654008875
17,185,578264185,10973558,-87.84922065170272,38.44272900877419
02,130,12579243763,4651750442,-130.9758336479286,55.574325260966404
13,107,1762672231,24896323,-82.30240214667198,32.59221231324186
04,025,21039796371,11501576,-112.55385880590191,34.599339255373174
08,029,2958095177,16782598,-107.86313417875678,38.86246242533385
12,095,2337566033,260717886,-81.31946046990754,28.51188503403722
16,061,1240141958,2340247,-116.43195366952786,46.23558094909259
17,025,1212815749,3271820,-88.48880655736468,38.754111572779514
18,017,1067476806,6973611,-86.34830753380362,40.761358352648315
19,055,1496189231,3189565,-91.36644920079682,42.47104596875555
20,031,1623623922,70470779,-95.73379515361013,38.23650179608581
31,123,3687721339,15601312,-103.00920099086453,41.71692229133871
21,239,492385588,4933906,-84.7417556030153,38.04178222071715
21,113,445905428,6132005,-84.58252003143353,37.871197855065944
20,167,2295402861,34126776,-98.76254296921222,38.914627873694236
21,203,819853857,4011241,-84.3117853802493,37.36641237753603
21,179,1081354961,16997384,-85.46569513597572,37.803355160550474
27,061,6908319602,674844733,-93.63092229188766,47.51009045016956
28,073,1286381287,8599922,-89.507733002477,31.206120684497833
28,133,1807187010,23747315,-90.58882684258157,33.601925784851936
36,083,1689851801,33533586,-73.51089864948423,42.713480071277594
36,069,1668067226,47868195,-77.3087442536005,42.85145728251104
38,061,4727469716,301107634,-102.35553150406385,48.201979709690114
37,137,871535581,583071738,-76.66559822664306,35.15253314896838
13,001,1316423274,10328007,-82.2890735971505,31.748462127054797
40,049,2077333869,30110592,-97.30811132091887,34.70418037587803
40,119,1773393751,31771426,-96.97584943670279,36.07695283352534
40,117,1471527628,68888619,-96.70329407171567,36.31746861879665
47,041,788354548,63715774,-85.83689361456784,35.97616271897584
47,153,688550851,498315,-85.41022135823951,35.36979720738079
47,011,851489146,6959141,-84.85715546545553,35.157373234599845
48,291,3000204407,46518024,-94.81205614693508,30.15152688016586
51,087,605180344,28932787,-77.39324618962807,37.53459785477613
46,027,1067154415,13955948,-96.97656917058866,42.91296146607069
55,055,1441239975,68054125,-88.7752913422516,43.02054068051061
72,013,326179585,117205829,-66.67526282917437,18.406269688887637
01,127,2048686080,36754696,-87.30027177448004,33.802705121505504
51,099,465122891,21198264,-77.15851654318722,38.26817691335272
55,043,2970403781,94520011,-90.70632179890939,42.86717309740704
42,045,476088156,17572423,-75.39991690824236,39.91569836332676
49,037,20253132571,293860285,-109.80372001139843,37.62763738770956
47,069,1729448606,6829952,-88.99161161239104,35.20772017030994
55,021,1982753988,78837244,-89.33611536253362,43.46503142578822
48,419,2060566173,101081674,-94.14549139421301,31.7920999078256
48,061,2307806796,998119379,-97.48290206191096,26.146979964914298
06,075,121375681,479216672,-122.43856719607278,37.75215113674499
17,085,1556339128,45776829,-90.21094404948978,42.36542372892255
27,015,1582706895,18537419,-94.72562873894951,44.24205651753686
27,081,1390257747,30175154,-96.26688165357992,44.41311882914259
37,061,2110160387,14193279,-77.93251450722951,34.933643720744485
18,007,1052616452,236033,-87.3109399931806,40.6062694659984
19,103,1587640020,26086669,-91.58757103642363,41.67168284574309
19,165,1530110546,1486125,-95.31015552710657,41.685006599301865
20,083,2227369150,826344,-99.89829880852452,38.08780078578501
28,029,2013158779,5644780,-90.44565118071111,31.86977774144684
35,035,17126456771,36943378,-105.73980516559249,32.61446343820511
18,181,1308272993,9200075,-86.86492014962937,40.7491116473705
18,085,1376412104,59459185,-85.86312322367623,41.245216678249626
38,085,2833690982,88449892,-101.044014924432,46.113233372065565
34,005,2070244951,54026208,-74.66931432550096,39.876818683895706
19,193,2260790985,12793704,-96.04594390297828,42.38979414146701
21,051,1215472362,4752702,-83.71257407773584,37.164487624141174
41,007,2144880465,661621020,-123.66071097409134,45.99712889492194
05,093,2332480077,49826384,-90.05194370481864,35.76271485255533
12,039,1337194435,31686103,-84.61915825380329,30.57796288810594
12,045,1433354005,494697662,-85.24270990008478,29.935430040935465
12,075,2896211042,762907881,-82.7400714684669,29.31829741074148
26,093,1463980375,52213955,-83.91296969267225,42.603777477635596
35,019,7847072131,2887948,-104.790669000495,34.86319295902485
42,131,1029016037,20034373,-76.01081401677567,41.519526704624525
48,223,1987276095,65992861,-95.56351138620222,33.14875072118022
48,473,1329535449,11622558,-95.99164329228522,30.009253438762542
36,087,449197039,66864253,-74.02560494782144,41.15027890362757
28,125,1118149687,8806463,-90.81593326890946,32.88106851425089
21,155,888463701,9891797,-85.26898541776008,37.55218077921385
21,057,790453198,14793811,-85.39050033793791,36.7892612465908
01,071,2791974056,126334709,-85.99750489357216,34.781441694034314
22,105,2049488101,136678798,-90.40664995754759,30.628886727176106
32,019,5183173264,59602530,-119.18704818537044,39.01778039441412
39,001,1512208931,6165936,-83.47189639851895,38.845410718500524
02,170,64008421559,1456871464,-149.56967464670117,62.31326295079306
09,005,2384116952,62334525,-73.24623094608556,41.79131948910459
39,103,1091406482,4198456,-81.89986209814052,41.11770588774414
37,175,980141494,5110139,-82.7963842257862,35.20383864371965
01,061,1487897666,11578163,-85.83572839276174,31.093890270631103
16,053,1547443958,13094559,-114.265237240907,42.68879269810977
09,011,1722716728,276657755,-72.1043097588865,41.48896435318148
20,121,1491519075,37235270,-94.83832189437926,38.56383357787095
06,081,1161960635,757110545,-122.3276211279336,37.42292377697937
13,025,1147397684,10849168,-81.97743999308466,31.19576557222934
12,081,1924706077,387507719,-82.31820377978589,27.47175705743601
13,029,1133250591,43784915,-81.43803250676163,32.00933782479905
22,077,1443191041,86747118,-91.60209534787768,30.714095023284017
23,011,2246734964,216795655,-69.76743466587168,44.40762066691977
41,019,13042266635,252033429,-123.16729099396852,43.27941273252632
55,023,1477970887,73976438,-90.93073685835846,43.2387031632065
48,227,2333039137,8841783,-101.4356444092873,32.306213242618114
48,257,2021939947,69763128,-96.28736452580162,32.59913781520244
13,241,958658901,17838924,-83.40308010667026,34.88390320544148
05,143,2439803798,26926764,-94.21800745993993,35.97684399739155
36,031,4646744231,316359504,-73.77297841833996,44.11630765035873
17,167,2248877362,22577724,-89.65874396808157,39.75835944882102
22,025,1833782906,81308666,-91.84526385473016,31.667789670655413
17,139,870123798,22102741,-88.62099450324625,39.641878128830506
21,105,627487974,27882017,-88.97875928380785,36.67948080221781
21,167,645065866,10998435,-84.87488474909289,37.814742373845085
36,051,1636256617,22006106,-77.77970931193593,42.7259344407148
37,097,1487149246,60191446,-80.8743275199053,35.80939212922621
39,159,1118226926,13266460,-83.37239023342528,40.30016061237141
47,033,687766536,494100,-89.14916269515456,35.81830662404747
13,243,1109126228,6830041,-84.75737026595145,31.766301929483397
30,057,9293284845,39845975,-111.91730169475424,45.3008006544482
38,077,3718608510,25035911,-96.94853399892946,46.26439317697351
23,015,1180688991,631299424,-69.54227123716062,44.059969562523314
30,063,6715862288,64586614,-113.91994277217341,47.036864076425985
29,187,1170346887,7251151,-90.47597279574607,37.81210231477451
08,061,4578603579,47032918,-102.73921446746981,38.4326089553521
08,065,976215870,18111565,-106.34996338970497,39.20264894465855
48,495,2178876162,19838,-103.04851628475772,31.85008651428
22,083,1439329200,22784622,-91.7643914742726,32.41672668289811
08,089,3268424425,20092432,-103.71733847742824,37.901448502918335
26,033,4036515588,2952489037,-84.54353448984683,46.295526527969216
08,093,5682181421,43520912,-105.71820646265675,39.120926001236775
41,011,4133714965,544726576,-124.0594513866129,43.17406868367692
06,109,5752079372,138722707,-119.95250926178991,38.02644017966631
22,021,1371231229,29249902,-92.1175214791012,32.09025189855874
02,122,41500185165,22525337842,-151.54437320451098,60.24374472956345
13,021,645938974,14264343,-83.68970670805147,32.804141583126174
29,203,2599884454,464012,-91.4019038153234,37.15772071889357
21,073,538305649,10792955,-84.87962551145088,38.23793950402327
22,089,719354044,308654026,-90.35555967295821,29.90709657551191
29,015,1823460488,125582980,-93.28756116288704,38.295033054606016
40,125,2040060544,14842439,-96.94916941288345,35.20614523282539
48,065,2383397225,10026604,-101.35426693439862,35.40365929235531
51,730,58845017,578133,-77.39367749384114,37.205237070805275
29,073,1344216314,18008168,-91.50847273931761,38.43946197337154
51,143,2509705660,23903852,-79.39731263633932,36.81980341093699
29,125,1364867199,7638777,-91.92234529586017,38.162859012889
42,093,337326249,5407947,-76.66086656707104,41.02870302900673
05,011,1681514472,9532926,-92.15980837048335,33.46755807884227
29,069,1401444949,15768932,-90.09122242893757,36.271671743658594
16,019,4832871623,88856338,-111.61615374116788,43.38713372428146
18,141,1185918569,9064521,-86.29040833560613,41.61756780802516
06,091,2468694587,23299110,-120.51674130367482,39.57843044755887
37,177,1012103919,534574452,-76.17055252951857,35.87147225719243
05,139,2691555887,41400825,-92.59746952170292,33.16887091477758
32,001,12770128155,242405502,-118.33942722678997,39.58097286559913
51,820,38771454,364648,-78.90222698544041,38.066085400110985
55,045,1512664663,1315749,-89.60243286715195,42.679495597517665
16,017,4488997480,478943304,-116.60179323835638,48.29996016670351
16,075,1053846147,8875236,-116.76363772037483,44.00624164076219
01,019,1433623321,120308339,-85.60638961008348,34.178059743178295
17,195,1772158753,31836569,-89.9155605801341,41.75509713073645
19,057,1077770365,35342781,-91.1832659178429,40.92012606290738
26,089,899243343,5659103852,-85.80121895040828,44.944635222203964
37,021,1700318982,8942803,-82.53286496427447,35.611659184963685
05,031,1831867052,14069451,-90.63235728974571,35.830182832509
33,009,4425249656,106464220,-71.82057184014992,43.93778069446401
02,275,6619997013,2384375232,-132.0583731491926,56.32020039605315
05,039,1728522506,1864048,-92.65167436596462,33.970427626716166
05,041,1989461629,133085432,-91.25500948028883,33.83011024585117
12,063,2378066187,94242663,-85.2150042257414,30.79545970204444
13,275,1410531714,19706578,-83.91847288637445,30.863923473175195
28,023,1791177225,5069761,-88.6889621994632,32.04158545003625
72,141,294045385,3982228,-66.70176181635136,18.26877851845833
54,081,1567869620,10331212,-81.24551862633146,37.76962963690705
37,049,1830077186,172715012,-77.07989707574329,35.1218735799309
72,035,134509870,68569,-66.1490258862088,18.10488342209748
26,047,1210868924,1073491049,-84.89083249145153,45.526255085865465
17,007,727171389,3361806,-88.82344498012047,42.32358066374848
20,053,1853331063,19969761,-98.20462799490875,38.69677695133801
19,015,1480329003,5358730,-93.93139990379059,42.036570939353396
06,073,10900649391,820695499,-116.73419351050384,33.03456148642573
48,491,2896482213,41627400,-97.60048540416145,30.64655664486584
32,021,9719815194,155746679,-118.43445070303417,38.53841700927546
35,001,3007639331,15855131,-106.67035675011964,35.05162355287334
51,131,548282865,1511417325,-75.87751590729259,37.34062932727857
06,095,2128327622,218699936,-121.93586488314305,38.26850569621038
05,129,1725176966,6256683,-92.69936481637265,35.91093639706669
27,157,1354450835,68863104,-92.23118123076338,44.28423349250013
05,117,1678019578,71807770,-91.55162156766161,34.83624418703998
39,093,1272238893,1119451593,-82.15083536753664,41.29553750993455
48,355,2171227881,847257833,-97.54284921525291,27.73763257776772
36,075,2464747828,933478468,-76.14626080235684,43.42766726420965
08,117,1575590691,28283469,-106.11579099790086,39.63779577846159
51,137,883475384,6501371,-78.01156565786464,38.2480786327917
38,063,2542787670,70033883,-98.19038436985622,47.922642596416345
39,079,1088598928,3167846,-82.61818560183288,39.01914254323943
36,059,737085188,437386635,-73.58942083616688,40.740666035979494
36,065,3139921993,117340435,-75.43719473329452,43.24375575909664
31,067,2205275200,22010741,-96.68946169083418,40.26186471560438
36,071,2103901761,68090736,-74.30240756836761,41.403374677746726
36,105,2507463740,74034521,-74.7639455886476,41.715794932630295
51,680,126842533,1428787,-79.19884218534771,37.40007823609071
40,121,3381125454,187426541,-95.74903310961847,34.92144105052887
01,125,3421009204,78715350,-87.52480495041331,33.28742432534179
24,001,1093457887,14805576,-78.69280486363411,39.62357627584064
51,069,1070101640,5935153,-78.26012304634443,39.201778634222535
54,079,895302729,12226547,-81.90821310318472,38.507823449411575
08,077,8621899288,31440501,-108.46979930845049,39.01787847649848
39,117,1051881046,2819351,-82.7892598965705,40.52363560170472
06,041,1347976788,797029137,-122.72107717301135,38.07125012543126
51,053,1305091846,8954562,-77.63450150060339,37.07544384127211
08,081,12284943825,19803411,-108.2075011939737,40.618462280120596
39,119,1721160806,20828719,-81.94363448762263,39.965759728989525
01,101,2033918497,37844005,-86.20969374546023,32.22068338613538
17,133,997908512,33784324,-90.17819262639534,38.277976127544555
20,127,1800929257,19545268,-96.6489742921057,38.688944265915
06,035,11761615592,463426051,-120.59352451301335,40.67311928487518
08,099,4243428664,15345963,-102.39260519324735,37.95544985246766
26,029,1078288789,2522931119,-85.1961405274257,45.377900170971046
05,027,1983889572,1990757,-93.22642792543563,33.212307011708255
02,261,88634324631,15756537958,-144.71071567645538,61.47403000983936
56,013,23785388824,212768588,-108.63062529921524,43.0406225076465
27,089,4597384466,98019626,-96.37017406739822,48.358259828947546
27,125,1119929323,227815,-96.09561103577467,47.8719752513594
05,103,1897898730,18050431,-92.8784387526926,33.58986037888654
02,282,19744199346,3986129001,-140.36014514821449,59.89098080093634
37,161,1464476249,4692788,-81.92112098731279,35.401141784052776
40,089,4793134961,133993745,-94.77222372617855,34.11664328380975
12,089,1680074654,200051078,-81.80297522492121,30.61037140773594
53,007,7565788664,189679750,-120.61774496315533,47.8719551449445
53,061,5404058573,282912328,-121.71707033050617,48.046159830668515
08,017,4605713965,8166129,-102.6032557941109,38.827774311282425
26,129,1459466633,29641292,-84.12725175343867,44.33481031588199
32,005,1838170321,72317571,-119.61713332961938,38.912862004471755
23,007,4395259492,121300480,-70.44385110606252,44.97334095094334
19,067,1296631084,1942547,-92.78940097261389,43.060005297354145
19,073,1475303196,4255702,-94.39658081484174,42.036145509176976
21,109,894051377,3407439,-83.99827461167921,37.41866531071745
37,069,1273757057,7178682,-78.28708883903705,36.08151899548321
19,189,1037261948,3182052,-93.73407258585085,43.37751166958918
28,163,2388847492,30612386,-90.394077996721,32.781361869105055
30,079,4497780200,15092932,-105.37938400135222,46.86048046739588
37,133,1973417749,371022642,-77.42908869342253,34.72606172486796
27,129,2545744686,10851893,-94.94553734386105,44.728363812796474
37,131,1389897901,36025883,-77.39760075919793,36.41735801937875
55,121,1898472778,23371046,-91.35893338566957,44.303600196252845
51,195,1044903123,5257730,-82.62413781367458,36.974534077099364
06,113,2628144763,22878452,-121.90163215805897,38.68382558175239
55,011,1750286266,87554072,-91.75332342579728,44.37835252568484
37,143,640099675,211829497,-76.40603143158852,36.178474526652884
08,011,3918255140,73141518,-103.07201950790225,37.95474292916093
29,091,2401562310,2913503,-91.88683934862397,36.77383886664568
36,089,6939274584,367900953,-75.06550039327715,44.49761790252995
08,031,397024697,4245400,-104.86939183633997,39.76448886310282
29,157,1228574133,25394865,-89.82957293825089,37.7087018848039
36,119,1115165961,179810252,-73.75741774831978,41.16277990685073
05,015,1631600824,22431173,-93.54270619929842,36.34038680701869
48,203,2330874187,40916169,-94.36934071091235,32.549359879601646
05,047,1576914320,27952005,-93.8929987774714,35.512031107534256
36,043,3655807440,120420521,-74.9614894212145,43.42029826295625
40,139,5286926132,19215614,-101.48897647835747,36.74777635477092
38,055,5465733195,563809425,-101.31823614014897,47.60766142877402
13,141,1220058034,17479744,-82.99767856972323,33.27214589171156
16,031,6644895771,39160677,-113.60124086551014,42.28347888315335
48,283,3850545736,19503739,-99.09908774508206,28.34453110542715
08,075,4761947992,16363553,-103.1108170342835,40.724963695547444
34,041,923422762,15836120,-74.99556359608184,40.859513489740195
50,017,1779395261,12010626,-72.37596005715322,44.00236772872136
04,013,23825949527,64236947,-112.49172496358439,33.34838405113694
17,203,1366946108,38461366,-89.20974397159134,40.78584887311133
20,045,1180402407,48900755,-95.2925121010336,38.885036362196004
22,005,751235898,32989238,-90.91329744838748,30.204054311334485
08,085,5804023559,4923260,-108.27040344526225,38.40269932476131
36,027,2060717226,76917249,-73.74356678876521,41.76486059663051
08,014,85478796,1411395,-105.05636384576344,39.960097616216565
42,107,2016645874,10834898,-76.21477951152949,40.70494736744856
47,151,1378652161,2418741,-84.50360824539327,36.42325689943677
36,047,179671325,71098973,-73.9487036267754,40.63697456925532
39,065,1218342687,629922,-83.65929931306782,40.66015413672488
51,169,1387786298,8105325,-82.60171704309842,36.71466456301356
55,067,2255098381,44277393,-89.07487587024977,45.262744155779856
01,123,1855782851,128806123,-85.79813293656116,32.866097055272654
29,143,1747868662,56238249,-89.66070072095138,36.59666212039778
30,077,6024421096,16247901,-112.93591639252536,46.855388913122596
06,065,18664901451,250194697,-115.99334380588755,33.743148597917575
20,049,1668636737,16061121,-96.24369667263035,37.45338104686765
35,005,15713867248,20519782,-104.464274394526,33.365813533478416
35,047,12228666255,51380263,-104.8153191269644,35.48021145924651
08,015,2624715692,3999975,-106.19265734578873,38.747457778820596
26,141,1706069997,4957327101,-83.9149865560478,45.34018577419302
28,149,1524252126,77794284,-90.832862593799,32.36044198289754
05,089,1546109517,112285683,-92.68451898834796,36.26844484540912
48,301,1732230057,19981167,-103.58185708054525,31.849476123033707
08,001,3020592854,44447105,-104.33610940221322,39.87431361934821
23,031,2566813705,721723982,-70.71051953640155,43.47809375916653
49,027,17106839710,600835681,-113.10203279653227,39.072920902260265
01,013,2012002530,2701198,-86.68059199641134,31.75297636292236
08,037,4362761542,18963358,-106.69475937484405,39.62760509343512
22,007,877029986,67099711,-91.06461642203848,29.899462344016378
34,027,1192855212,54286849,-74.54435365867012,40.86247791987625
17,029,1316459189,4631826,-88.22358556676791,39.519490837735304
25,023,1706646158,1124975284,-70.80806051866604,41.940701278205474
51,043,455664152,5690611,-77.99252665241109,39.11294697389452
01,103,1500612908,50921199,-86.85502368862902,34.45498789017068
18,037,1106620519,20888775,-86.87924771893162,38.36593080151621
19,091,1125014760,3376515,-94.20722537369255,42.776442601373496
21,093,1614569777,17463238,-85.96319250626647,37.69761109893862
48,167,981441986,1281681977,-94.91938360496964,29.396628748282836
05,045,1678154687,41787768,-92.33717519050444,35.147190073785495
31,153,616811568,24272921,-96.11156432347077,41.11314181319354
35,059,9906866299,15466855,-103.47096237251876,36.48126403514312
51,181,722475750,81216905,-76.8844697753728,37.117826389871894
31,029,2316533447,7978172,-101.69780255332819,40.52371979571979
37,079,690851081,1217389,-77.67575004579251,35.48544186866317
29,149,2045563492,4528610,-91.40337550259031,36.68710164000665
51,059,1012684309,40126920,-77.27564827305856,38.83678284708831
42,005,1691724751,27619089,-79.46378370966441,40.8178372978334
48,199,2306610690,18039522,-94.38931817152252,30.333646857763085
05,115,2104417474,47279652,-93.03217415423404,35.44876843226273
39,151,1490064421,13636097,-81.36437304966745,40.81482475704288
48,219,2352723904,446119,-102.34316758669713,33.607712564848875
28,147,1046169273,1236552,-90.10460310711458,31.148969030703835
30,001,14355492103,78345289,-112.8984719839847,45.13434610858089
53,059,4294888152,73332455,-121.9164136287245,46.02457474755438
27,031,3761649142,4887913854,-90.52629531459976,47.90504902157685
53,067,1871237475,133647532,-122.82906558904118,46.92918950464676
13,065,2110829174,23303279,-82.70432471761015,30.913958215886517
55,029,1248277386,4890604620,-87.30002706686193,44.95856457791308
19,005,1655115645,51094070,-91.37860921773787,43.28383217797005
55,063,1170076691,73110106,-91.11451132831012,43.90632721494478
51,650,133141155,219759022,-76.3587912110897,37.03513785569765
05,005,1435438304,84171718,-92.33782872300634,36.28784385203343
08,027,1913031959,3364150,-105.36834777973846,38.10883162293751
01,003,4117546676,1133055836,-87.72260255155383,30.729584045422985
51,083,2117910064,30527646,-78.9351262228932,36.76654925323565
53,013,2249624728,12561762,-117.9061285312668,46.29893648945055
22,045,1486894802,1182161751,-91.75871777431345,29.868036169981018
05,141,1838200430,37692769,-92.51293274115964,35.58097635553666
48,339,2700380211,88754575,-95.50593608431315,30.30141135508531
53,035,1023381117,442114809,-122.64360612192812,47.63479025641076
51,810,633832297,654683626,-76.04566934074856,36.73285734318916
13,129,921598697,5729802,-84.87296252544951,34.504873510975365
16,043,4827633119,83440653,-111.47760214476594,44.23151265897682
13,247,336212812,5918273,-84.0219593799849,33.651479764269325
42,061,2265337411,37851956,-77.97726672783601,40.42191613151918
29,181,1630498737,5443027,-90.86876494252412,36.65431547564364
38,039,1835826857,19759408,-98.23850925192042,47.45785838042147
33,017,951960024,38940456,-71.0233601266903,43.2918329988086
37,033,1101692701,8643881,-79.33353281111134,36.39312664809432
05,053,1636384325,2896901,-92.42320562283119,34.29017991156659
38,103,3290909635,51139162,-99.65904997810594,47.586145256558
37,071,921311293,20627404,-81.17478335345685,35.293732955896765
31,057,2381956151,3046331,-101.68765223224547,40.17638677035388
48,189,2602109438,246678,-101.82681138878637,34.07044900573401
51,191,1453385755,12998219,-81.95666391170039,36.72341535354997
36,085,148972685,115952653,-74.14808597977868,40.58582155136866
06,097,4081491107,497455304,-122.88625288045628,38.52747526666988
17,069,459650851,10640803,-88.2687100667886,37.518145507054776
45,073,1622483093,122219388,-83.0673952473489,34.75222581054599
40,131,1749846748,92924431,-95.6040670315851,36.37004265791768
55,079,625440563,2455383635,-87.96733176018466,43.004861014055244
20,153,2769775713,415527,-101.07616169608329,39.785258425010895
51,111,1118097710,1743628,-78.24133319392598,36.946185278548306
30,013,6988237762,34396943,-111.34679219413528,47.30797024439643
51,115,222498971,430080748,-76.34098895572679,37.44164145790301
53,075,5592461099,48248821,-117.52147949189042,46.902113263952444
26,021,1470535560,2625457933,-86.41313080416978,41.954473970673774
29,053,1462703858,11467294,-92.8089608061696,38.84447800455402
48,097,2265746282,61362926,-97.21240911834016,33.63979567471472
30,033,12112233260,446864351,-106.99747293442968,47.27399180120421
39,081,1057037026,7335031,-80.76259513525333,40.38614125523304
28,083,1538645695,31868197,-90.30212187822652,33.5547329658467
37,117,1182135162,746610,-77.10860251042142,35.84326733727979
13,291,834197336,18082752,-83.98965198606928,34.82993149411094
06,007,4238438186,105311003,-121.60051971743593,39.66727700661919
22,047,1602243610,88655983,-91.34995979947799,30.257343050416914
51,095,368724589,95245989,-76.76940422073889,37.311577734986145
37,073,882181716,13292008,-76.69749701492347,36.446675465160965
26,099,1241247601,237430796,-82.9275280066978,42.69158355609304
26,145,2073196027,40145325,-84.05131209581842,43.33433922783609
72,011,101747426,14607648,-67.12618897221242,18.285990309697056
72,097,201174442,508705758,-67.44757954836021,18.15424038902961
22,057,2767030478,1037517235,-90.40976985713341,29.524702259397298
38,009,4321196488,74864998,-100.83781661255473,48.79106111181163
72,153,175371916,1625259,-66.857369647091,18.07900974676354
17,089,1345134059,12490587,-88.4286398444651,41.93839167873013
72,113,297688772,203748397,-66.61254873804799,18.06281846870676
30,005,10948196443,29079275,-108.9624838082282,48.43214745935741
02,050,105228817205,12768645652,-159.85618307902308,60.90980450775706
02,100,6059513753,1051059522,-135.47891851010547,59.10525790824871
05,095,1572480981,36694911,-91.20523125785323,34.67883274851074
54,071,1802759655,5429034,-79.35084085987174,38.68314479126778
51,171,1315897688,9738609,-78.56817552625287,38.85901951998261
28,079,1509697183,6376466,-89.52402043761953,32.75368279816598
41,013,7715303368,21091928,-120.35629702103752,44.14230227262765
21,185,484947498,23812362,-85.4482219995978,38.397910894819375
21,099,1068530028,13692536,-85.88461054681557,37.29943897793834
13,227,601027920,1693769,-84.46406611432896,34.46589158532021
39,129,1298196084,13769343,-83.02433859535628,39.64170391931741
06,025,10817292933,790212281,-115.36434267545377,33.03959702506141
49,023,8784407493,36542088,-112.78016481983995,39.70216478530312
13,313,752229662,1598019,-84.96093475784835,34.809874593178144
13,249,432287212,2373637,-84.31787532980945,32.265550239276365
13,293,837774875,10585407,-84.30067742767908,32.87936227663321
30,049,8957164709,101496098,-112.39469398417603,47.12609477961727
31,155,1943236717,24688496,-96.63773904823408,41.22781030368433
27,145,3477861781,122135304,-94.61078220785132,45.55192575580152
31,049,1139208972,2230956,-102.33333312365583,41.111681855401876
13,297,846381028,8314727,-83.73552162498277,33.78020386114013
27,121,1734134606,123231111,-95.444512092607,45.58606666884576
37,011,640602132,445285,-81.92308483389924,36.075697959745185
13,151,825296434,20290464,-84.14814263867103,33.45336323993589
13,045,1292475865,12301430,-85.07788033748103,33.58019853437828
48,371,12338274958,2532275,-102.72412614572629,30.780972664893856
48,401,2393244484,37217198,-94.76176579536244,32.10775165709772
48,447,2363499444,7586186,-99.21226795235106,33.177514165122275
17,035,895929073,2529531,-88.24011579557752,39.27432423565409
25,027,3912564078,177449060,-71.9050474203768,42.35029674241018
20,029,1852726650,6859888,-97.64929486985191,39.480288506928474
41,029,7208597907,46766412,-122.72893089718157,42.43201125746045
41,033,4244083284,5629241,-123.55619377500186,42.3665548962671
42,055,2000048804,1547614,-77.7215779078095,39.92956518216588
31,169,1486153243,3025339,-97.59504380731981,40.17626376781932
